,BUILDINGID,WattHours,time
17373,0096,1650.5,2021-11-06T01:12:01.017436Z
17374,0097,5192.75,2021-11-06T01:12:01.017436Z
17375,0098,3.66475,2021-11-06T01:12:01.017436Z
17376,0099,3608.5,2021-11-06T01:12:01.017436Z
17377,009a,68099.5,2021-11-06T01:12:01.017436Z
17378,0100,1176.25,2021-11-06T01:12:01.017436Z
17379,0101,2273.25,2021-11-06T01:12:01.017436Z
17380,0102,2097.5,2021-11-06T01:12:01.017436Z
17381,0104,3418.25,2021-11-06T01:12:01.017436Z
17382,0105,3651.0,2021-11-06T01:12:01.017436Z
17383,0106,2294.75,2021-11-06T01:12:01.017436Z
17384,0107,3575.0,2021-11-06T01:12:01.017436Z
17385,0111,116037.5,2021-11-06T01:12:01.017436Z
17386,0113,21347.0,2021-11-06T01:12:01.017436Z
17387,0114,11047.75,2021-11-06T01:12:01.017436Z
17388,0115,3722.0,2021-11-06T01:12:01.017436Z
17389,0117,42102.0,2021-11-06T01:12:01.017436Z
17390,0118,22183.75,2021-11-06T01:12:01.017436Z
17391,0121,14057.0,2021-11-06T01:12:01.017436Z
17392,0123,9142.75,2021-11-06T01:12:01.017436Z
17393,0124,39431.25,2021-11-06T01:12:01.017436Z
17394,0128,11493.5,2021-11-06T01:12:01.017436Z
17395,0130,3024.0,2021-11-06T01:12:01.017436Z
17396,0151,6.95475,2021-11-06T01:12:01.017436Z
17397,016a,10969.25,2021-11-06T01:12:01.017436Z
17398,0194,2327.5,2021-11-06T01:12:01.017436Z
17399,0201,37597.75,2021-11-06T01:12:01.017436Z
17400,0202,46787.25,2021-11-06T01:12:01.017436Z
17401,026a,4133.734,2021-11-06T01:12:01.017436Z
17402,109a,3183.0,2021-11-06T01:12:01.017436Z
17403,109b,3593.0,2021-11-06T01:12:01.017436Z
17404,109c,5060.75,2021-11-06T01:12:01.017436Z
17405,109d,1819.25,2021-11-06T01:12:01.017436Z
17406,0002,2714.75,2021-11-06T00:57:01.747369Z
17407,0005,46146.0,2021-11-06T00:57:01.747369Z
17408,0006,53720.5,2021-11-06T00:57:01.747369Z
17409,0007,40085.25,2021-11-06T00:57:01.747369Z
17410,0008,39876.0,2021-11-06T00:57:01.747369Z
17411,0009,21506.5,2021-11-06T00:57:01.747369Z
17412,0010,17834.61925,2021-11-06T00:57:01.747369Z
17413,0012,6130.25,2021-11-06T00:57:01.747369Z
17414,0013,4793.75,2021-11-06T00:57:01.747369Z
17415,0014,2783.75,2021-11-06T00:57:01.747369Z
17416,0015,198.795,2021-11-06T00:57:01.747369Z
17417,0016,24335.25,2021-11-06T00:57:01.747369Z
17418,0017,23.21125,2021-11-06T00:57:01.747369Z
17419,0018,1912.5,2021-11-06T00:57:01.747369Z
17420,0019,51848.0,2021-11-06T00:57:01.747369Z
17421,0027,4578.0,2021-11-06T00:57:01.747369Z
17422,0029,35769.75,2021-11-06T00:57:01.747369Z
17423,0030,25946.75,2021-11-06T00:57:01.747369Z
17424,0031,14463.5,2021-11-06T00:57:01.747369Z
17425,0032,1188.25,2021-11-06T00:57:01.747369Z
17426,0033,8294.75,2021-11-06T00:57:01.747369Z
17427,0034,9591.75,2021-11-06T00:57:01.747369Z
17428,0035,7855.5,2021-11-06T00:57:01.747369Z
17429,0036,4403.5,2021-11-06T00:57:01.747369Z
17430,0037,48190.9735,2021-11-06T00:57:01.747369Z
17431,0038,14919.5,2021-11-06T00:57:01.747369Z
17432,0039,20128.3795,2021-11-06T00:57:01.747369Z
17433,0040,2189.405,2021-11-06T00:57:01.747369Z
17434,0041,238.452,2021-11-06T00:57:01.747369Z
17435,0042,574.5,2021-11-06T00:57:01.747369Z
17436,0047,9376.25,2021-11-06T00:57:01.747369Z
17437,0048,1826.25,2021-11-06T00:57:01.747369Z
17438,0049,45289.0,2021-11-06T00:57:01.747369Z
17439,0051,19138.75,2021-11-06T00:57:01.747369Z
17440,0058,17668.0,2021-11-06T00:57:01.747369Z
17441,0063,54771.25,2021-11-06T00:57:01.747369Z
17442,0064,6453.25,2021-11-06T00:57:01.747369Z
17443,0065,14142.75,2021-11-06T00:57:01.747369Z
17444,0066,8.02325,2021-11-06T00:57:01.747369Z
17445,0067,11136.25,2021-11-06T00:57:01.747369Z
17446,0068,11204.1265,2021-11-06T00:57:01.747369Z
17447,0069,40.334250000000004,2021-11-06T00:57:01.747369Z
17448,006a,2922.5,2021-11-06T00:57:01.747369Z
17449,0071,2742.0,2021-11-06T00:57:01.747369Z
17450,0072,1217.0,2021-11-06T00:57:01.747369Z
17451,0073,1634.75,2021-11-06T00:57:01.747369Z
17452,0074,1006.5,2021-11-06T00:57:01.747369Z
17453,0075,1044.25,2021-11-06T00:57:01.747369Z
17454,0076,1253.25,2021-11-06T00:57:01.747369Z
17455,0077,733.25,2021-11-06T00:57:01.747369Z
17456,0080,3385.25,2021-11-06T00:57:01.747369Z
17457,0081,6877.25,2021-11-06T00:57:01.747369Z
17458,0083,4075.25,2021-11-06T00:57:01.747369Z
17459,0084,2549.0,2021-11-06T00:57:01.747369Z
17460,0085,2891.25,2021-11-06T00:57:01.747369Z
17461,0086,2408.5,2021-11-06T00:57:01.747369Z
17462,0087,9756.0,2021-11-06T00:57:01.747369Z
17463,0088,1017.25,2021-11-06T00:57:01.747369Z
17464,0089,1853.5,2021-11-06T00:57:01.747369Z
17465,008b,46934.75,2021-11-06T00:57:01.747369Z
17466,0090,2076.5,2021-11-06T00:57:01.747369Z
17467,0091,2113.5,2021-11-06T00:57:01.747369Z
17468,0092,2634.5,2021-11-06T00:57:01.747369Z
17469,0093,2619.75,2021-11-06T00:57:01.747369Z
17470,0094,4390.25,2021-11-06T00:57:01.747369Z
17471,0095,2354.75,2021-11-06T00:57:01.747369Z
17472,0096,1554.75,2021-11-06T00:57:01.747369Z
17473,0097,4825.5,2021-11-06T00:57:01.747369Z
17474,0098,3.77775,2021-11-06T00:57:01.747369Z
17475,0099,3408.5,2021-11-06T00:57:01.747369Z
17476,009a,67342.5,2021-11-06T00:57:01.747369Z
17477,0100,1230.0,2021-11-06T00:57:01.747369Z
17478,0101,2850.25,2021-11-06T00:57:01.747369Z
17479,0102,2221.5,2021-11-06T00:57:01.747369Z
17480,0104,2581.0,2021-11-06T00:57:01.747369Z
17481,0105,3378.75,2021-11-06T00:57:01.747369Z
17482,0106,2228.0,2021-11-06T00:57:01.747369Z
17483,0107,3461.5,2021-11-06T00:57:01.747369Z
17484,0111,116235.0,2021-11-06T00:57:01.747369Z
17485,0113,25229.0,2021-11-06T00:57:01.747369Z
17486,0114,11260.75,2021-11-06T00:57:01.747369Z
17487,0115,3712.0,2021-11-06T00:57:01.747369Z
17488,0117,40414.0,2021-11-06T00:57:01.747369Z
17489,0118,22342.0,2021-11-06T00:57:01.747369Z
17490,0121,14823.5,2021-11-06T00:57:01.747369Z
17491,0123,9188.25,2021-11-06T00:57:01.747369Z
17492,0124,40242.5,2021-11-06T00:57:01.747369Z
17493,0128,12670.0,2021-11-06T00:57:01.747369Z
17494,0130,2427.75,2021-11-06T00:57:01.747369Z
17495,0151,7.2385,2021-11-06T00:57:01.747369Z
17496,016a,10532.25,2021-11-06T00:57:01.747369Z
17497,0194,2281.5,2021-11-06T00:57:01.747369Z
17498,0201,37574.0,2021-11-06T00:57:01.747369Z
17499,0202,47330.25,2021-11-06T00:57:01.747369Z
17500,026a,4405.576,2021-11-06T00:57:01.747369Z
17501,109a,2934.0,2021-11-06T00:57:01.747369Z
17502,109b,3473.25,2021-11-06T00:57:01.747369Z
17503,109c,5447.0,2021-11-06T00:57:01.747369Z
17504,109d,1698.75,2021-11-06T00:57:01.747369Z
17505,0002,3006.75,2021-11-06T00:42:01.758194Z
17506,0005,47602.5,2021-11-06T00:42:01.758194Z
17507,0006,52829.25,2021-11-06T00:42:01.758194Z
17508,0007,42726.75,2021-11-06T00:42:01.758194Z
17509,0008,37398.5,2021-11-06T00:42:01.758194Z
17510,0009,22101.5,2021-11-06T00:42:01.758194Z
17511,0010,18879.39525,2021-11-06T00:42:01.758194Z
17512,0012,7394.75,2021-11-06T00:42:01.758194Z
17513,0013,5008.5,2021-11-06T00:42:01.758194Z
17514,0014,2835.25,2021-11-06T00:42:01.758194Z
17515,0015,191.49025,2021-11-06T00:42:01.758194Z
17516,0016,24138.5,2021-11-06T00:42:01.758194Z
17517,0017,20.7285,2021-11-06T00:42:01.758194Z
17518,0018,1802.75,2021-11-06T00:42:01.758194Z
17519,0019,54917.5,2021-11-06T00:42:01.758194Z
17520,0027,5000.75,2021-11-06T00:42:01.758194Z
17521,0029,36136.25,2021-11-06T00:42:01.758194Z
17522,0030,26299.0,2021-11-06T00:42:01.758194Z
17523,0031,14973.75,2021-11-06T00:42:01.758194Z
17524,0032,1208.25,2021-11-06T00:42:01.758194Z
17525,0033,7806.25,2021-11-06T00:42:01.758194Z
17526,0034,9460.5,2021-11-06T00:42:01.758194Z
17527,0035,7411.75,2021-11-06T00:42:01.758194Z
17528,0036,4401.75,2021-11-06T00:42:01.758194Z
17529,0037,49747.32825,2021-11-06T00:42:01.758194Z
17530,0038,14752.0,2021-11-06T00:42:01.758194Z
17531,0039,20623.41475,2021-11-06T00:42:01.758194Z
17532,0040,2417.90725,2021-11-06T00:42:01.758194Z
17533,0041,273.54675,2021-11-06T00:42:01.758194Z
17534,0042,528.75,2021-11-06T00:42:01.758194Z
17535,0047,9022.5,2021-11-06T00:42:01.758194Z
17536,0048,1712.5,2021-11-06T00:42:01.758194Z
17537,0049,45636.0,2021-11-06T00:42:01.758194Z
17538,0051,18857.0,2021-11-06T00:42:01.758194Z
17539,0058,18013.0,2021-11-06T00:42:01.758194Z
17540,0063,56964.5,2021-11-06T00:42:01.758194Z
17541,0064,6362.25,2021-11-06T00:42:01.758194Z
17542,0065,12762.25,2021-11-06T00:42:01.758194Z
17543,0066,8.092,2021-11-06T00:42:01.758194Z
17544,0067,11314.25,2021-11-06T00:42:01.758194Z
17545,0068,11033.49,2021-11-06T00:42:01.758194Z
17546,0069,341.791,2021-11-06T00:42:01.758194Z
17547,006a,2947.75,2021-11-06T00:42:01.758194Z
17548,0071,2928.0,2021-11-06T00:42:01.758194Z
17549,0072,1249.5,2021-11-06T00:42:01.758194Z
17550,0073,1196.0,2021-11-06T00:42:01.758194Z
17551,0074,1191.75,2021-11-06T00:42:01.758194Z
17552,0075,1326.5,2021-11-06T00:42:01.758194Z
17553,0076,1230.25,2021-11-06T00:42:01.758194Z
17554,0077,741.25,2021-11-06T00:42:01.758194Z
17555,0080,2947.25,2021-11-06T00:42:01.758194Z
17556,0081,6784.75,2021-11-06T00:42:01.758194Z
17557,0083,3267.0,2021-11-06T00:42:01.758194Z
17558,0084,2748.0,2021-11-06T00:42:01.758194Z
17559,0085,2693.0,2021-11-06T00:42:01.758194Z
17560,0086,2336.75,2021-11-06T00:42:01.758194Z
17561,0087,10946.75,2021-11-06T00:42:01.758194Z
17562,0088,964.0,2021-11-06T00:42:01.758194Z
17563,0089,1818.25,2021-11-06T00:42:01.758194Z
17564,008b,47169.75,2021-11-06T00:42:01.758194Z
17565,0090,2228.75,2021-11-06T00:42:01.758194Z
17566,0091,1991.25,2021-11-06T00:42:01.758194Z
17567,0092,2924.25,2021-11-06T00:42:01.758194Z
17568,0093,2433.0,2021-11-06T00:42:01.758194Z
17569,0094,4442.25,2021-11-06T00:42:01.758194Z
17570,0095,3261.5,2021-11-06T00:42:01.758194Z
17571,0096,1604.5,2021-11-06T00:42:01.758194Z
17572,0097,3637.0,2021-11-06T00:42:01.758194Z
17573,0098,2.86025,2021-11-06T00:42:01.758194Z
17574,0099,3663.25,2021-11-06T00:42:01.758194Z
17575,009a,67384.25,2021-11-06T00:42:01.758194Z
17576,0100,1280.0,2021-11-06T00:42:01.758194Z
17577,0101,2832.0,2021-11-06T00:42:01.758194Z
17578,0102,2059.75,2021-11-06T00:42:01.758194Z
17579,0104,2854.5,2021-11-06T00:42:01.758194Z
17580,0105,3122.0,2021-11-06T00:42:01.758194Z
17581,0106,2290.75,2021-11-06T00:42:01.758194Z
17582,0107,3475.5,2021-11-06T00:42:01.758194Z
17583,0111,116391.0,2021-11-06T00:42:01.758194Z
17584,0113,30271.0,2021-11-06T00:42:01.758194Z
17585,0114,10591.0,2021-11-06T00:42:01.758194Z
17586,0115,3789.0,2021-11-06T00:42:01.758194Z
17587,0117,43223.25,2021-11-06T00:42:01.758194Z
17588,0118,22859.0,2021-11-06T00:42:01.758194Z
17589,0121,14666.5,2021-11-06T00:42:01.758194Z
17590,0123,9053.25,2021-11-06T00:42:01.758194Z
17591,0124,45831.25,2021-11-06T00:42:01.758194Z
17592,0128,11395.75,2021-11-06T00:42:01.758194Z
17593,0130,2616.75,2021-11-06T00:42:01.758194Z
17594,0151,7.37525,2021-11-06T00:42:01.758194Z
17595,016a,10577.75,2021-11-06T00:42:01.758194Z
17596,0194,1802.25,2021-11-06T00:42:01.758194Z
17597,0201,38028.75,2021-11-06T00:42:01.758194Z
17598,0202,45711.5,2021-11-06T00:42:01.758194Z
17599,026a,4714.382,2021-11-06T00:42:01.758194Z
17600,109a,2864.75,2021-11-06T00:42:01.758194Z
17601,109b,3432.25,2021-11-06T00:42:01.758194Z
17602,109c,5223.0,2021-11-06T00:42:01.758194Z
17603,109d,1892.5,2021-11-06T00:42:01.758194Z
17604,0002,3063.5,2021-11-06T00:27:01.666201Z
17605,0005,47381.0,2021-11-06T00:27:01.666201Z
17606,0006,53332.5,2021-11-06T00:27:01.666201Z
17607,0007,50084.25,2021-11-06T00:27:01.666201Z
17608,0008,37562.25,2021-11-06T00:27:01.666201Z
17609,0009,22180.0,2021-11-06T00:27:01.666201Z
17610,0010,18611.09,2021-11-06T00:27:01.666201Z
17611,0012,7528.5,2021-11-06T00:27:01.666201Z
17612,0013,5093.0,2021-11-06T00:27:01.666201Z
17613,0014,3292.75,2021-11-06T00:27:01.666201Z
17614,0015,179.82725,2021-11-06T00:27:01.666201Z
17615,0016,25477.5,2021-11-06T00:27:01.666201Z
17616,0017,23.31175,2021-11-06T00:27:01.666201Z
17617,0018,1876.25,2021-11-06T00:27:01.666201Z
17618,0019,51927.25,2021-11-06T00:27:01.666201Z
17619,0027,5082.75,2021-11-06T00:27:01.666201Z
17620,0029,37007.25,2021-11-06T00:27:01.666201Z
17621,0030,25942.25,2021-11-06T00:27:01.666201Z
17622,0031,14739.0,2021-11-06T00:27:01.666201Z
17623,0032,1318.5,2021-11-06T00:27:01.666201Z
17624,0033,7489.75,2021-11-06T00:27:01.666201Z
17625,0034,9288.5,2021-11-06T00:27:01.666201Z
17626,0035,7426.5,2021-11-06T00:27:01.666201Z
17627,0036,4418.5,2021-11-06T00:27:01.666201Z
17628,0037,50594.0135,2021-11-06T00:27:01.666201Z
17629,0038,14775.5,2021-11-06T00:27:01.666201Z
17630,0039,21343.44425,2021-11-06T00:27:01.666201Z
17631,0040,2559.911,2021-11-06T00:27:01.666201Z
17632,0041,0.7505,2021-11-06T00:27:01.666201Z
17633,0042,606.0,2021-11-06T00:27:01.666201Z
17634,0047,9078.75,2021-11-06T00:27:01.666201Z
17635,0048,1755.5,2021-11-06T00:27:01.666201Z
17636,0049,45665.25,2021-11-06T00:27:01.666201Z
17637,0051,18617.0,2021-11-06T00:27:01.666201Z
17638,0058,18903.75,2021-11-06T00:27:01.666201Z
17639,0063,60168.25,2021-11-06T00:27:01.666201Z
17640,0064,7179.75,2021-11-06T00:27:01.666201Z
17641,0065,12178.25,2021-11-06T00:27:01.666201Z
17642,0066,7.578,2021-11-06T00:27:01.666201Z
17643,0067,12122.25,2021-11-06T00:27:01.666201Z
17644,0068,11310.21625,2021-11-06T00:27:01.666201Z
17645,0069,404.51500000000004,2021-11-06T00:27:01.666201Z
17646,006a,2901.5,2021-11-06T00:27:01.666201Z
17647,0071,3368.25,2021-11-06T00:27:01.666201Z
17648,0072,1157.75,2021-11-06T00:27:01.666201Z
17649,0073,1207.25,2021-11-06T00:27:01.666201Z
17650,0074,1235.5,2021-11-06T00:27:01.666201Z
17651,0075,995.5,2021-11-06T00:27:01.666201Z
17652,0076,1881.0,2021-11-06T00:27:01.666201Z
17653,0077,824.75,2021-11-06T00:27:01.666201Z
17654,0080,2345.0,2021-11-06T00:27:01.666201Z
17655,0081,6523.5,2021-11-06T00:27:01.666201Z
17656,0083,3266.25,2021-11-06T00:27:01.666201Z
17657,0084,2817.5,2021-11-06T00:27:01.666201Z
17658,0085,2860.75,2021-11-06T00:27:01.666201Z
17659,0086,3216.5,2021-11-06T00:27:01.666201Z
17660,0087,9741.5,2021-11-06T00:27:01.666201Z
17661,0088,1043.75,2021-11-06T00:27:01.666201Z
17662,0089,1953.5,2021-11-06T00:27:01.666201Z
17663,008b,47404.75,2021-11-06T00:27:01.666201Z
17664,0090,2441.25,2021-11-06T00:27:01.666201Z
17665,0091,1995.5,2021-11-06T00:27:01.666201Z
17666,0092,3501.75,2021-11-06T00:27:01.666201Z
17667,0093,2557.25,2021-11-06T00:27:01.666201Z
17668,0094,3732.5,2021-11-06T00:27:01.666201Z
17669,0095,3971.75,2021-11-06T00:27:01.666201Z
17670,0096,1635.5,2021-11-06T00:27:01.666201Z
17671,0097,3240.0,2021-11-06T00:27:01.666201Z
17672,0098,3.53375,2021-11-06T00:27:01.666201Z
17673,0099,0.0,2021-11-06T00:27:01.666201Z
17674,009a,68182.25,2021-11-06T00:27:01.666201Z
17675,0100,1122.25,2021-11-06T00:27:01.666201Z
17676,0101,2743.5,2021-11-06T00:27:01.666201Z
17677,0102,2153.0,2021-11-06T00:27:01.666201Z
17678,0104,2395.25,2021-11-06T00:27:01.666201Z
17679,0105,3444.25,2021-11-06T00:27:01.666201Z
17680,0106,2316.5,2021-11-06T00:27:01.666201Z
17681,0107,3242.0,2021-11-06T00:27:01.666201Z
17682,0111,116549.0,2021-11-06T00:27:01.666201Z
17683,0113,31598.75,2021-11-06T00:27:01.666201Z
17684,0114,10603.75,2021-11-06T00:27:01.666201Z
17685,0115,3850.0,2021-11-06T00:27:01.666201Z
17686,0117,44078.0,2021-11-06T00:27:01.666201Z
17687,0118,21391.25,2021-11-06T00:27:01.666201Z
17688,0121,14818.25,2021-11-06T00:27:01.666201Z
17689,0123,9731.25,2021-11-06T00:27:01.666201Z
17690,0124,39590.5,2021-11-06T00:27:01.666201Z
17691,0128,10506.25,2021-11-06T00:27:01.666201Z
17692,0130,2614.0,2021-11-06T00:27:01.666201Z
17693,0151,8.0125,2021-11-06T00:27:01.666201Z
17694,016a,10780.25,2021-11-06T00:27:01.666201Z
17695,0194,1906.75,2021-11-06T00:27:01.666201Z
17696,0201,45061.5,2021-11-06T00:27:01.666201Z
17697,0202,47772.25,2021-11-06T00:27:01.666201Z
17698,026a,4722.01625,2021-11-06T00:27:01.666201Z
17699,109a,2850.0,2021-11-06T00:27:01.666201Z
17700,109b,3182.75,2021-11-06T00:27:01.666201Z
17701,109c,4710.25,2021-11-06T00:27:01.666201Z
17702,109d,1631.75,2021-11-06T00:27:01.666201Z
17703,0002,2834.0,2021-11-06T00:12:01.784624Z
17704,0005,46636.0,2021-11-06T00:12:01.784624Z
17705,0006,53577.75,2021-11-06T00:12:01.784624Z
17706,0007,41343.25,2021-11-06T00:12:01.784624Z
17707,0008,37762.0,2021-11-06T00:12:01.784624Z
17708,0009,21494.25,2021-11-06T00:12:01.784624Z
17709,0010,17784.993000000002,2021-11-06T00:12:01.784624Z
17710,0012,5932.5,2021-11-06T00:12:01.784624Z
17711,0013,5033.25,2021-11-06T00:12:01.784624Z
17712,0014,3090.75,2021-11-06T00:12:01.784624Z
17713,0015,197.192,2021-11-06T00:12:01.784624Z
17714,0016,25711.25,2021-11-06T00:12:01.784624Z
17715,0017,24.4185,2021-11-06T00:12:01.784624Z
17716,0018,1909.0,2021-11-06T00:12:01.784624Z
17717,0019,55217.75,2021-11-06T00:12:01.784624Z
17718,0027,4705.5,2021-11-06T00:12:01.784624Z
17719,0029,40151.25,2021-11-06T00:12:01.784624Z
17720,0030,26046.5,2021-11-06T00:12:01.784624Z
17721,0031,14859.75,2021-11-06T00:12:01.784624Z
17722,0032,1306.75,2021-11-06T00:12:01.784624Z
17723,0033,7329.0,2021-11-06T00:12:01.784624Z
17724,0034,9466.75,2021-11-06T00:12:01.784624Z
17725,0035,7061.25,2021-11-06T00:12:01.784624Z
17726,0036,4434.75,2021-11-06T00:12:01.784624Z
17727,0037,51245.69725,2021-11-06T00:12:01.784624Z
17728,0038,16171.75,2021-11-06T00:12:01.784624Z
17729,0039,20406.05525,2021-11-06T00:12:01.784624Z
17730,0040,2386.91325,2021-11-06T00:12:01.784624Z
17731,0041,287.0215,2021-11-06T00:12:01.784624Z
17732,0042,637.0,2021-11-06T00:12:01.784624Z
17733,0047,9003.75,2021-11-06T00:12:01.784624Z
17734,0048,1845.5,2021-11-06T00:12:01.784624Z
17735,0049,47986.25,2021-11-06T00:12:01.784624Z
17736,0051,18152.75,2021-11-06T00:12:01.784624Z
17737,0058,17104.25,2021-11-06T00:12:01.784624Z
17738,0063,58676.0,2021-11-06T00:12:01.784624Z
17739,0064,6930.25,2021-11-06T00:12:01.784624Z
17740,0065,11929.25,2021-11-06T00:12:01.784624Z
17741,0066,7.2525,2021-11-06T00:12:01.784624Z
17742,0067,13015.75,2021-11-06T00:12:01.784624Z
17743,0068,10595.4645,2021-11-06T00:12:01.784624Z
17744,0069,428.80425,2021-11-06T00:12:01.784624Z
17745,006a,3826.0,2021-11-06T00:12:01.784624Z
17746,0071,3163.5,2021-11-06T00:12:01.784624Z
17747,0072,755.5,2021-11-06T00:12:01.784624Z
17748,0073,1820.25,2021-11-06T00:12:01.784624Z
17749,0074,926.0,2021-11-06T00:12:01.784624Z
17750,0075,1667.25,2021-11-06T00:12:01.784624Z
17751,0076,1085.75,2021-11-06T00:12:01.784624Z
17752,0077,683.5,2021-11-06T00:12:01.784624Z
17753,0080,2221.5,2021-11-06T00:12:01.784624Z
17754,0081,6098.75,2021-11-06T00:12:01.784624Z
17755,0083,3509.25,2021-11-06T00:12:01.784624Z
17756,0084,2768.75,2021-11-06T00:12:01.784624Z
17757,0085,3056.0,2021-11-06T00:12:01.784624Z
17758,0086,2424.5,2021-11-06T00:12:01.784624Z
17759,0087,9825.75,2021-11-06T00:12:01.784624Z
17760,0088,993.25,2021-11-06T00:12:01.784624Z
17761,0089,1899.25,2021-11-06T00:12:01.784624Z
17762,008b,47389.25,2021-11-06T00:12:01.784624Z
17763,0090,2280.75,2021-11-06T00:12:01.784624Z
17764,0091,2316.75,2021-11-06T00:12:01.784624Z
17765,0092,3711.5,2021-11-06T00:12:01.784624Z
17766,0093,2452.5,2021-11-06T00:12:01.784624Z
17767,0094,3465.25,2021-11-06T00:12:01.784624Z
17768,0095,2694.25,2021-11-06T00:12:01.784624Z
17769,0096,1652.5,2021-11-06T00:12:01.784624Z
17770,0097,2767.5,2021-11-06T00:12:01.784624Z
17771,0098,3.55575,2021-11-06T00:12:01.784624Z
17772,0099,3185.5,2021-11-06T00:12:01.784624Z
17773,009a,69424.5,2021-11-06T00:12:01.784624Z
17774,0100,1401.75,2021-11-06T00:12:01.784624Z
17775,0101,3053.0,2021-11-06T00:12:01.784624Z
17776,0102,2297.25,2021-11-06T00:12:01.784624Z
17777,0104,2693.75,2021-11-06T00:12:01.784624Z
17778,0105,3605.75,2021-11-06T00:12:01.784624Z
17779,0106,2339.75,2021-11-06T00:12:01.784624Z
17780,0107,3441.5,2021-11-06T00:12:01.784624Z
17781,0111,116279.0,2021-11-06T00:12:01.784624Z
17782,0113,24901.0,2021-11-06T00:12:01.784624Z
17783,0114,10693.25,2021-11-06T00:12:01.784624Z
17784,0115,3761.75,2021-11-06T00:12:01.784624Z
17785,0117,47870.5,2021-11-06T00:12:01.784624Z
17786,0118,21794.75,2021-11-06T00:12:01.784624Z
17787,0121,15363.5,2021-11-06T00:12:01.784624Z
17788,0123,11257.0,2021-11-06T00:12:01.784624Z
17789,0124,39239.75,2021-11-06T00:12:01.784624Z
17790,0128,11203.5,2021-11-06T00:12:01.784624Z
17791,0130,2387.25,2021-11-06T00:12:01.784624Z
17792,0151,7.90175,2021-11-06T00:12:01.784624Z
17793,016a,11050.0,2021-11-06T00:12:01.784624Z
17794,0194,2313.0,2021-11-06T00:12:01.784624Z
17795,0201,41857.0,2021-11-06T00:12:01.784624Z
17796,0202,47299.25,2021-11-06T00:12:01.784624Z
17797,026a,4316.2505,2021-11-06T00:12:01.784624Z
17798,109a,3298.5,2021-11-06T00:12:01.784624Z
17799,109b,3205.0,2021-11-06T00:12:01.784624Z
17800,109c,4574.25,2021-11-06T00:12:01.784624Z
17801,109d,1773.5,2021-11-06T00:12:01.784624Z
17802,0002,2877.75,2021-11-05T23:57:01.260027Z
17803,0005,47367.5,2021-11-05T23:57:01.260027Z
17804,0006,53873.0,2021-11-05T23:57:01.260027Z
17805,0007,41602.25,2021-11-05T23:57:01.260027Z
17806,0008,37865.25,2021-11-05T23:57:01.260027Z
17807,0009,21433.75,2021-11-05T23:57:01.260027Z
17808,0010,18156.68825,2021-11-05T23:57:01.260027Z
17809,0012,6717.75,2021-11-05T23:57:01.260027Z
17810,0013,5019.25,2021-11-05T23:57:01.260027Z
17811,0014,3481.25,2021-11-05T23:57:01.260027Z
17812,0015,181.326,2021-11-05T23:57:01.260027Z
17813,0016,25165.5,2021-11-05T23:57:01.260027Z
17814,0017,20.71925,2021-11-05T23:57:01.260027Z
17815,0018,1782.0,2021-11-05T23:57:01.260027Z
17816,0019,55352.5,2021-11-05T23:57:01.260027Z
17817,0027,4961.75,2021-11-05T23:57:01.260027Z
17818,0029,40916.25,2021-11-05T23:57:01.260027Z
17819,0030,26257.75,2021-11-05T23:57:01.260027Z
17820,0031,14933.25,2021-11-05T23:57:01.260027Z
17821,0032,1238.25,2021-11-05T23:57:01.260027Z
17822,0033,7315.25,2021-11-05T23:57:01.260027Z
17823,0034,9979.25,2021-11-05T23:57:01.260027Z
17824,0035,6667.5,2021-11-05T23:57:01.260027Z
17825,0036,4481.25,2021-11-05T23:57:01.260027Z
17826,0037,51191.43275,2021-11-05T23:57:01.260027Z
17827,0038,15846.5,2021-11-05T23:57:01.260027Z
17828,0039,20930.9245,2021-11-05T23:57:01.260027Z
17829,0040,2564.16125,2021-11-05T23:57:01.260027Z
17830,0041,0.57475,2021-11-05T23:57:01.260027Z
17831,0042,671.0,2021-11-05T23:57:01.260027Z
17832,0047,9116.75,2021-11-05T23:57:01.260027Z
17833,0048,1694.0,2021-11-05T23:57:01.260027Z
17834,0049,46965.5,2021-11-05T23:57:01.260027Z
17835,0051,17194.25,2021-11-05T23:57:01.260027Z
17836,0058,17409.5,2021-11-05T23:57:01.260027Z
17837,0063,51470.75,2021-11-05T23:57:01.260027Z
17838,0064,6352.5,2021-11-05T23:57:01.260027Z
17839,0065,11383.5,2021-11-05T23:57:01.260027Z
17840,0066,8.5345,2021-11-05T23:57:01.260027Z
17841,0067,12528.0,2021-11-05T23:57:01.260027Z
17842,0068,10659.7745,2021-11-05T23:57:01.260027Z
17843,0069,427.30625,2021-11-05T23:57:01.260027Z
17844,006a,4038.5,2021-11-05T23:57:01.260027Z
17845,0071,2962.75,2021-11-05T23:57:01.260027Z
17846,0072,944.5,2021-11-05T23:57:01.260027Z
17847,0073,1159.0,2021-11-05T23:57:01.260027Z
17848,0074,1044.5,2021-11-05T23:57:01.260027Z
17849,0075,1145.5,2021-11-05T23:57:01.260027Z
17850,0076,1375.0,2021-11-05T23:57:01.260027Z
17851,0077,595.0,2021-11-05T23:57:01.260027Z
17852,0080,2092.0,2021-11-05T23:57:01.260027Z
17853,0081,6065.0,2021-11-05T23:57:01.260027Z
